F (vij);prediction_trainig;F_ref;nirK2;ppx;ppk;nirS1;nirS3;nifH;pqqC;phoX;mmoX;naglu;nirK3;sga
1;training;0.25;-0.080946398;-0.083589838;-0.000361543;0.000341631;-0.036862562;0;-4.11E-09;-0.001400435;-0.023563757;-0.114115349;-0.000106687;-3.94E-05
0;prediction;0.5;-0.090244184;0.099567979;0.000378482;-0.239388457;0.057941898;2.58E-07;0;-0.080882115;-0.025529945;-0.04167958;-2.74E-07;-6.20E-08
1;training;0.25;0.242214023;0.105306945;-0.000304429;0.276458214;-0.035164195;0;9.12E-07;-0.068488005;-0.004541465;0.202928081;0.013906239;0.002787864
1;training;0.25;0.00249226;-0.061247331;7.34E-05;0.139479628;-0.052382614;0;0.000963569;0.001447153;-0.016627752;-0.07504273;0.00837166;-8.35E-06
1;training;0.25;-0.015057476;-0.07703706;8.59E-05;-0.014160094;-0.019060146;-0.22494864;-4.30E-12;0.041128327;-0.070686482;-0.072766033;-0.177552541;-0.000561702
0;prediction;0.75;-0.01022805;-0.036749277;-0.337389309;-0.02368026;-0.191020195;0.00104944;-0.000144303;-0.337510748;-0.323405467;-0.247471547;-0.001012891;-0.000520013
0;training;0.75;-0.13597632;0.02772561;-4.77E-06;-0.014665387;-0.009815753;0.009577346;-1.92E-14;-0.000273662;0.003183815;0.112600915;0.000657197;-4.85E-05
1;training;0.5;0.049275697;0.008300548;0.000290999;0.060770967;0.024044607;0.038634093;-1.06E-13;-0.000859864;-0.021309909;-0.066227292;0.007821463;-4.16E-05
1;training;0.5;0.135548266;-0.147852244;7.22E-05;0.160166651;-0.02088459;-5.32E-10;-1.78E-05;0.02220813;-0.0056004;-0.113299706;-0.000627071;-7.45E-05
1;prediction;0.75;-0.162238633;0.066846792;0.000300388;0.308505396;0.029974637;0.180891326;1.95E-13;0.247086164;0.072300274;0.102707306;0.011875177;-0.000174842
1;training;0.75;-0.303770674;-0.10039132;-8.85E-05;-0.342361676;-0.016548504;-0.096537388;2.41E-10;-0.006170692;0.007260784;0.068390529;-0.154291107;-0.002615806
0;training;0.5;0.128761621;-0.011002835;0.000281959;0.044532327;0.041112747;0.079117508;-3.51E-09;0.00646774;0.005160772;0.046874405;0.039513598;-9.08E-05
1;training;0.5;0;0;0;0;0;0;0;0;0;0;0;0
0;prediction;0.5;-0.011388944;-0.020089445;0.000369015;-0.071443054;0.020816038;-3.59E-13;-6.44E-15;0.007488681;0.025584653;-0.105402846;-0.000355433;2.29E-10
0;training;0.75;-0.16003208;0.259657087;0.000827133;-0.011321511;0.021937968;0.003783652;-0.018034522;-0.031617698;0.060907871;0.073833216;0.039724208;0.000182363
0;training;0.5;0.283943491;-0.155274098;0.000266024;0.008027885;-0.094754999;0.125939885;0.171729858;-0.020991293;0.0157715;0.10266884;-0.006832247;-5.95E-06
1;training;0.75;-0.127948379;-0.180961688;-0.000398161;-0.064069651;-0.048335224;-0.096537388;-1.00E-15;0.001709509;0.004261206;-0.133673777;-0.154284718;-0.002590706
1;prediction;0.5;0.063664089;-0.152349231;0.000497496;-0.048320562;0.009134587;3.18E-14;-3.25E-05;0.002186551;-0.000543597;-0.086056765;0.0026854;-0.001261925
0;training;0.5;-0.050947912;0.008219459;0.000532452;0.004115342;0.038073604;0.01854535;0;-0.000245982;0.058707622;-0.081207356;-0.045046578;8.06E-07
1;training;0.5;0.00801624;0.186336204;-0.000183672;-0.13622297;-0.00043402;-0.038634093;2.22E-16;-0.000263266;0.006129169;0.171411629;-0.005031251;0.013094724
0;training;0.25;0.23725245;0.027292287;-0.000109065;0.113016516;0.007885497;-0.000704113;4.11E-09;0.020734966;0.015992432;0.147157025;0.000108817;3.94E-05
1;prediction;0.5;0.069570027;-0.253536349;0.000534595;0.113529726;0.023164435;3.22E-15;-0.000126848;0.001144576;-0.068324631;0.005309398;-0.016050461;-0.000962629
1;training;0.5;-0.128721442;-0.037490204;-0.000348746;0.12672033;-0.050043741;7.34E-05;-1.87E-06;-0.003123413;-0.052281197;-0.177425376;-0.002992353;-0.000517081
1;training;0.75;0.067293937;-0.206621514;-0.000236678;0.014346801;-0.027246242;-0.035094459;-0.008352051;0.052547127;-0.059225069;-0.095616146;3.89E-05;3.64E-07
1;training;0.75;-0.023799273;0.0462956;0.000223464;0.044353561;-0.003062099;0.092330748;0;-0.000958959;-0.006154983;-0.017136635;0.025048399;-1.91E-05
0;prediction;0.75;0.058427958;0.060765202;0.000105406;0.045902409;0.032448162;6.96E-06;4.06E-08;-0.003504267;-0.007471921;0.092032515;0.000569599;-0.001007094
1;training;0.25;0.002965545;0.059217804;-0.000663111;-0.170682952;-0.031800258;-0.000496459;2.04E-14;-0.002772236;0.00594919;0.052948039;-0.004172089;5.30E-08
1;training;0.25;0.08310944;-0.006889842;0.000206105;0.060150381;0.008562485;-0.017735529;-0.019991185;-0.039251463;-0.000361478;-0.000826274;0.092221631;-0.005320118
1;training;0.75;0.100847846;-0.006651695;0.000204847;0.013365247;-0.004836141;-0.115690127;-0.015383961;0.008885951;-0.002385193;0.047228031;0.09482305;0.003790942
1;prediction;0.75;-0.014228877;0.063272817;-9.80E-05;0.028651107;-0.033450782;0.092302548;-2.35E-11;0.00033242;-0.022200647;0.081126459;0.025016399;3.24E-06
1;training;0.25;-0.021504232;-0.153869865;0.00011454;-0.020500588;-0.02301749;-0.224897647;-4.30E-12;0.034267632;-0.03522809;-0.150654871;-0.17568613;-0.000592228
0;training;0.25;0.077750575;-0.005382411;-0.337448064;-0.017093281;-0.172349705;0.00104944;0;-0.336922776;-0.308583469;-0.123326564;0.002313433;-0.000159569
1;training;0.75;0.104754333;-0.002731695;-0.000491693;-0.031837655;-0.028605167;-7.34E-05;0;0.001762197;-0.030683625;0.066331072;-0.000135361;-2.88E-11
1;prediction;0.75;0.181314574;0.093634409;-7.38E-05;-0.161699503;0.005846558;2.22E-16;-5.20E-08;-0.002305719;0.120434667;-0.022083025;-0.009836103;5.29E-08
1;training;0.5;0.262526593;0.079163478;0.00013779;-0.01286927;0.003307691;-0.000124483;0.0001443;0.00333105;0.018020729;0.108625514;-0.004874064;0.000519692
1;training;0.25;0.218521893;-0.17707781;0.000557001;-0.151753565;-0.031210876;-0.000130159;-6.85E-09;-0.281419056;-0.049250695;-0.16562649;-7.38E-05;-0.000381902
1;training;0.5;-0.000666666;-0.055384056;0.000102493;0.05752893;0.004633617;0.201774634;-1.00E-07;-0.01667212;-0.027053017;-0.110579861;-0.000450091;-0.001736795
1;prediction;0.5;-0.001576804;-0.009290759;-0.000505106;-0.11094981;-0.036191998;-0.07008444;2.04E-14;0.013285317;0.002947908;0.019008261;-3.52E-05;4.53E-08
1;training;0.5;-0.14856957;-0.159103502;-0.000416626;0.012466762;-0.030487241;-1.64E-08;5.20E-08;0.001698834;-0.112325458;-0.152400482;0.005670177;-4.92E-08
1;training;0.5;-0.165442716;0.046134357;-3.52E-05;-0.012197852;-0.00366041;-0.166680032;0.008352051;-0.037255;-0.011445551;0.041905248;-0.000272108;-0.000116381
1;training;0.75;0.074701415;0.069302753;0.000602096;-0.177401011;0.048176475;-0.016548127;1.78E-05;-0.019040756;0.025622475;-0.105995933;0.000630794;7.37E-05
0;prediction;0.5;-0.08508727;0.005544612;0.000221848;0.202489306;0.028094688;2.62E-14;0;0.289956996;0.031981718;0.060136247;-9.37E-09;-6.83E-06
1;training;0.25;-0.107840867;-0.271925344;0.000224709;-0.012067021;-0.016340821;-5.88E-09;-0.229135621;-0.001938491;-0.029234627;-0.191542417;-0.00174352;-0.14528509
1;training;0.5;-0.108450719;0.034009139;-0.000673981;-5.34E-06;-0.042005052;0.143136103;1.22E-08;-0.001289183;0.039414471;0.06647447;0.05083733;-0.001623416
0;training;0.75;0.039814556;0.001465391;0.000380274;0.014738995;0.022402326;3.95E-10;-2.74E-06;-5.94E-05;-0.000685748;0.058073588;0.045642972;0.017004
1;prediction;0.25;0.159083119;0.035578175;-0.000715424;-0.078213182;-0.011391675;-0.009577346;3.44E-05;0.002372216;0.00347987;-1.73E-06;-0.000454165;0.001778988
1;training;0.5;0.014128469;0.229417485;0.000378543;0.02415425;0.042933601;0.023979507;0.000147663;-0.011061171;0.026204582;0.101909108;0.007851465;1.05E-09
1;training;0.75;-0.003085912;-0.02651857;2.69E-05;0.296677034;0.008198698;5.10E-05;0;0.258002977;0.061281371;0.073080474;0.002001856;-0.000175491
0;training;0.25;-0.024447955;0.050236633;-2.96E-05;-0.018413706;-0.024098801;-6.96E-06;-3.18E-08;0.004344445;8.89E-05;-0.015681265;0.011887539;0.003096494
0;prediction;0.75;-0.017202978;-0.123222392;0.000125124;-0.005705881;-0.003904332;-0.029969248;-3.81E-09;-2.42E-05;-0.018720243;-0.126682689;-0.09510363;-0.003794
1;training;0.25;0.060762631;-0.075653262;-0.000173393;-0.030079106;-0.006952904;-0.157407953;-1.13E-07;-0.001275092;-0.018725876;0.08235808;-0.073623205;-0.011138723
1;training;0.5;0.091242433;-0.08261836;-7.45E-05;-0.023836173;-0.010686346;-1.64E-08;0;0.003493391;0.005137432;-0.093623053;-0.004192426;2.24E-05
1;training;0.75;0.008400554;-0.189006051;-0.000983415;-0.007215243;-0.030233398;-0.096537388;0.019215386;0.001828686;-0.057387604;-0.005460553;-0.149501092;-0.002632328
1;prediction;0.75;0.001852306;-0.053577305;0.001620878;0.06282953;0.003964289;-0.020384862;0.000963569;0.003514194;0.024816893;0.133997438;0.001755357;3.50E-07
1;training;0.25;0.222824013;-0.237620313;-7.99E-05;-0.078684457;-0.016011955;-0.020416179;-0.01999144;-0.20270791;-0.012957102;-0.136627552;-0.000332122;-0.005275918
1;training;0.25;0.020056298;-0.176388556;-0.000245954;-0.005622232;-0.031880734;-3.95E-10;-6.05E-08;0.000389174;-0.059945842;-0.074135317;-0.00048672;-0.020613543
0;training;0.25;-0.17053708;0.038245681;-6.12E-05;-0.034840779;-0.006578953;-0.001342539;4.60E-08;-0.003059239;-0.002845785;-0.069047179;-0.000119074;-8.05E-07
1;prediction;0.5;-0.025007535;-0.10084114;7.14E-05;-0.026715425;0.005477502;-0.183705233;2.35E-11;-0.000761892;0.018039383;-0.05273129;-0.012840229;-0.001121976
1;training;0.5;0.108691265;-0.001012896;8.08E-05;0.001826219;-0.019643576;-0.180890775;-1.95E-13;0.020213037;0.022868565;0.061892032;-0.011722581;0.001835866
0;training;0.5;0.132213405;0.082991583;0.000100036;-0.071955812;0.038963118;0.017605212;0;-0.022549641;-0.096610616;0.016382944;-5.00E-07;1.80E-08
1;training;0.25;0.142418541;-0.080135646;4.74E-05;0.293088061;-0.019242509;0.038633835;0;0.080721445;0.013386686;-0.021131301;0.007827853;5.25E-08
1;prediction;0.5;0.153112111;-0.182536211;-0.001025612;-0.001239852;-0.030169947;-0.028045742;0.019215367;0.00829344;-0.066971063;0.272694677;0.002287784;-0.001430335
0;training;0.25;-0.024919363;0.091256959;0.000131044;0.094337177;0.011817866;0.118174779;4.75E-07;0.022555268;0.122836846;0.133936809;0.079351907;0.011281064
1;training;0.75;-0.102118664;-0.058586825;-4.30E-05;-0.022046538;-0.014962314;-0.00055521;-3.61E-07;0.002446929;0.006168475;-0.179588918;-0.005725152;0.000868934
1;training;0.25;-0.052941767;-0.15736608;-0.001023382;-0.007496341;-0.035769005;-3.95E-10;-6.05E-08;-0.001187059;-0.032061374;-0.15258837;-0.044737971;-0.020569243
0;prediction;0.25;0.098158054;0.029945111;-0.00031725;0.009950091;0.007089407;0.087166834;1.04E-05;0.000527759;-0.001444987;-0.00050477;-0.000601324;3.51E-05
1;training;0.25;-0.033020247;0.010154799;-0.001144056;-0.010170218;-0.024363496;-0.079118818;2.22E-16;-0.001408656;-0.023328001;-0.075146669;-0.038539197;4.43E-05
0;training;0.75;0.00757459;-0.008854527;-0.00015519;0.040316742;-0.022435059;-2.65E-07;0;0.003316779;0.013036045;-0.014234527;4.33E-06;0.000159569
0;training;0.25;0.284432687;-0.044324266;-0.167164394;0.282436495;0.008733498;-0.01580069;-0.001969989;0.064213522;0.013657958;0.032127116;4.05E-06;1.91E-06
1;prediction;0.5;-0.030318714;0.023332439;-0.000183732;0.008334445;-0.00823716;8.13E-05;-3.22E-15;0.000680659;-0.01587443;0.106438562;0.011335497;1.05E-07
1;training;0.75;0.241496977;0.010694895;0.000106883;0.002246118;0.032610638;4.50E-09;2.71E-07;0.000689573;0.071958101;0.030922971;-0.00041849;-2.43E-06
0;training;0.75;-0.035613116;0.012109646;5.32E-05;0.146271574;0.004001635;0.043288483;0;-0.000262545;-0.008944226;-0.175602807;-2.58E-07;5.84E-07
1;training;0.25;-0.228267089;0.030281388;-0.000379368;-0.002636995;-0.014277695;0.031623682;1.78E-09;-0.023288034;0.012882968;0.02787102;0.011710783;5.33E-06
0;prediction;0.75;0.255665369;0.006538636;-0.188568213;0.010850911;0.063993446;1.98E-05;0;-0.186261433;0.095535806;-0.016761622;-0.001894017;-2.43E-06
1;training;0.25;0.033039559;-0.030370027;-0.000154107;-0.046015114;-0.00666241;-0.047796962;1.13E-10;0.001449616;0.008400347;-0.023343241;-9.37E-05;-4.61E-06
1;training;0.25;-0.287875485;0.103345631;-0.000257125;-0.132368444;-0.014303685;-0.016470966;2.44E-15;-0.020291032;-0.011825608;-0.051487039;-0.000183574;-8.06E-07
0;training;0.5;0.132273288;-0.159357553;0.000249845;0.110812275;-0.074869443;0.06857444;0.001357379;0.000222473;-0.046990837;0.07621153;0.024805438;-2.00E-05
1;prediction;0.25;0.058402526;-0.253563455;-0.000120661;-0.03055888;-0.04747366;-0.003343017;-0.084304074;-0.002069943;-0.089990527;-0.156087188;-0.001523267;-0.00729183
1;training;0.5;-0.049275697;-0.008300548;-0.000290999;-0.060770967;-0.024044607;-0.038634093;1.06E-13;0.000859864;0.021309909;0.066227292;-0.007821463;4.16E-05
1;training;0.25;-0.030453076;-0.115027719;9.96E-05;-0.3302833;-0.008338948;-0.037259708;-0.000372148;0.005370059;-0.002061279;0.092935809;-0.00218774;-0.004512427
1;training;0.25;0.190232563;-0.209785203;-0.000174798;0.287692525;-0.049381115;-0.015820181;-0.001969989;0.059654033;-0.074613515;0.04339765;2.02E-07;-4.58E-10
1;prediction;0.25;0.145002604;-0.041315516;-0.000171138;-0.004300045;-0.012223206;0.058387713;-8.51E-09;0.010925267;-0.027135798;-0.062524199;-0.020950569;0.00077772
1;training;0.25;0.202441416;-0.143942634;0.000443517;0.117686931;-0.016659083;-0.000130159;-6.85E-09;0.012381733;-0.025285151;0.034754328;-6.23E-05;-0.000366332
0;training;0.25;-0.136358106;-0.076857752;-0.000180246;-0.002965806;-0.012842882;-0.092618278;-4.75E-07;-0.00336348;-0.022378772;-0.128399583;-0.079220252;-0.011276083
0;training;0.75;-0.291146282;0.115676398;2.40E-05;-0.310658759;0.025232433;0.014381093;0.001969989;-0.063760063;0.010881298;0.012079985;-0.000485889;-3.94E-07
1;prediction;0.5;-0.10326191;0.025896752;7.72E-05;-0.018348627;-0.003277211;0.011115095;0.008204388;-0.039860904;-0.026271083;0.003785975;-0.007845035;4.90E-10
1;training;0.5;-0.022532562;-0.176915026;-0.001479429;0.01277891;-0.057388238;0.020384862;-1.00E-07;-0.002878967;-0.052153018;-0.152985384;0.005907244;-0.001853174
1;training;0.5;0.025789049;-0.165233101;0.000573;-0.000944119;0.027817022;-0.14313596;-1.22E-08;-7.56E-05;-0.088671471;-0.220319112;-0.05090415;1.30E-08
1;training;0.5;0.135448951;-0.015352809;0.000409989;0.055730204;0.031797185;0;0;0.000927858;-0.051816936;0.119783421;0.000767057;-6.20E-08
1;prediction;0.75;-0.157086825;0.096798724;-0.000477316;0.001261095;-0.041802354;0.143136096;1.22E-08;0.002067;0.069748924;0.118182037;0.050815983;-3.02E-05
1;training;0.5;-0.00446377;0.154877526;-0.000553589;-0.090705615;-0.016232548;-0.093847364;3.44E-05;0.058193707;0.019793986;6.03E-06;-0.000394811;0.001779003
1;training;0.75;-0.162995152;0.101800097;-0.000207339;-0.046435542;-0.001184445;0.017547923;1.13E-10;-0.002883726;0.308381112;-0.112405301;-0.024442452;3.87E-07
0;training;0.5;0.101966682;-0.191972541;0.00048368;-0.089853136;-0.010850411;-0.103117123;-0.113541347;0.002702834;-0.001191611;0.090387727;-0.000113406;-0.000818565
0;prediction;0.75;-0.179838355;0.188842665;0.000627625;-0.065339558;0.031392931;6.71E-05;-0.017423107;-0.005242434;0.063825845;-0.0344227;-0.004747816;1.74E-06
1;training;0.75;0.116251681;-0.166152694;-0.00073386;-0.141649924;-0.047219416;-0.035094602;-0.008352051;0.050613891;0.010807284;-0.049706647;2.94E-05;5.15E-08
0;training;0.25;-0.00734061;0.008795522;0.000342701;0.009418831;0.008973842;-0.049547269;6.20E-06;0.000494452;0.010046404;-0.119562164;-0.000131991;-3.47E-05
1;training;0.25;0.020562358;0.128674994;0.000116421;0.000385862;0.019145509;0.01741857;1.07E-13;-0.001838045;0.005260853;0.009116983;0.11477301;0.002632406
1;prediction;0.5;0.029160284;-0.17448011;8.91E-05;0.009072433;-0.011121832;-0.201774634;0;0.017629095;0.021226962;-0.053304033;-0.000280651;-0.00011638
1;training;0.75;0.13156093;-0.034620479;-0.000690319;0.008208612;-0.002174383;-1.43E-07;0.019215386;0.00212602;0.026871679;0.146530845;0.004742516;-2.88E-07
1;training;0.75;0.054939122;-0.047194348;-0.000469956;0.210250874;-0.007065799;-2.22E-05;5.20E-08;0.022450042;-0.123938078;0.142960457;0.009873227;5.20E-11
1;training;0.5;0.063402441;-0.028238914;0.000599223;0.100316701;0.015711607;0.183733433;-3.44E-05;0.001704255;-0.015079214;-0.139122852;0.012441404;-0.000657023
1;prediction;0.5;-0.127037979;0.130435441;-0.000401305;0.025142141;-0.035734015;4.61E-12;6.84E-08;0.203196273;0.00556666;0.046707129;0.003426136;-5.70E-06
0;training;0.25;0.114284323;0.147939283;0.000112063;0.08999745;0.01858095;0.109641517;1.98E-05;0.00366787;0.033853527;0.143293525;0.028526705;0.001184913
0;training;0.25;0;0;0;0;0;0;0;0;0;0;0;0
1;training;0.5;0.127069316;0.021847814;-0.000364765;-0.007818148;-0.035063837;-0.028045742;8.94E-07;-0.064047129;-0.016798588;0.273972167;0.011404007;0.001357451
0;prediction;0.25;-0.021935631;-0.223693372;-0.082734447;0.011993534;-0.000639946;-0.000160007;0;-0.188587388;0.001719559;-0.082734447;-0.000318908;-0.014951228
1;training;0.5;0.048502748;0.023229438;-0.000118518;0.004820611;0.006731993;0.183732882;1.02E-14;0.001193473;-0.02320155;-0.034528952;0.012730911;-0.000714606
1;training;0.25;-0.075277699;-0.19060303;0.00012877;0.019437112;-0.023708588;0.000578406;-0.001791942;0.003038485;-0.020745384;-0.129379721;-3.94E-05;-1.70E-06
0;training;0.25;0.112792594;-0.037385341;-0.167320141;-0.060783145;0.008025583;-0.12532622;-8.51E-09;0.01105002;0.002068756;-0.090741462;-0.033830248;-0.000342353
1;prediction;0.5;-0.269957622;-0.137195203;-5.44E-05;-0.20549756;-0.032941963;2.22E-05;-1.15E-14;-0.023442293;0.024278764;-0.228812575;-0.000113444;-0.001623769
0;training;0.5;0.048206473;-0.01501572;-0.000453441;0.015992067;0.002138826;0.023174013;4.30E-12;-0.027827649;0.018938409;0.12119221;0.17740754;0.000475919
1;training;0.75;0.288636685;0.000380455;0.000175026;0.210401524;0.027527852;-2.22E-05;2.71E-07;0.022553237;0.000395286;0.154200082;0.001477421;2.84E-10
1;training;0.25;0.184427291;0.106455505;-0.000310806;0.025613869;-0.027001205;-0.017202811;8.67E-07;-0.069212284;-0.006603644;0.151882071;0.013841739;0.002787863
1;prediction;0.5;0.007526182;-0.074638274;-0.000682575;-0.091672758;-0.034994424;-0.099046538;-0.274100787;-0.002306393;-0.015346455;0.057962054;-0.041351818;-0.196926984
1;training;0.5;0.079682779;-0.116825933;-0.00030522;-0.029578406;-0.015268352;-0.028037602;-1.92E-08;0.003600484;-0.05060604;0.184820033;-0.002460632;-0.00035233
1;training;0.25;-0.059999561;0.152186743;8.12E-05;0.106999811;0.020471506;0.028045742;1.92E-08;-0.004490667;0.018765992;-0.112689214;0.002502232;0.001430413
1;training;0.75;0.219183828;-0.098332929;0.000115329;-0.03226488;-0.018023822;-0.125895617;-5.22E-08;-0.001471917;0.008813404;-0.018381323;-0.009333477;-1.56E-10
1;prediction;0.5;-0.038210557;0.078970687;4.29E-05;0.137903077;-0.020544649;0.092330748;0;0.202653998;-0.017205246;0.093056351;0.025059899;-4.10E-05
0;training;0.25;0.053179544;0.029333371;8.84E-05;0.108408573;0.018987827;0.01854535;0;0.003733727;0.011416833;0.078448061;0.000183574;8.06E-07
1;training;0.5;-0.029655179;0.021628795;0.000867084;0.104312511;0.049265011;2.65E-07;-2.04E-14;0.000284084;-0.010112032;-0.025580673;-3.80E-05;-5.30E-08
0;training;0.5;-0.037403167;-0.050935436;-0.000191713;-0.004337532;-0.008861634;0.072764673;-0.000137263;0.010775064;-0.010274938;0.128027791;-0.007558429;3.51E-05
1;prediction;0.5;-0.001558232;0.073078966;-7.58E-05;-0.009076477;-0.028271582;-0.019043135;7.25E-07;-0.065189782;0.003703639;0.090227345;-0.042651181;0.002737064
1;training;0.25;0.14462533;-0.007450103;-0.000454329;0.006475589;-0.030583491;-0.003343026;-0.084301274;0.002700388;-0.007572914;-0.05813608;-0.001449569;-0.003682287
0;training;0.75;-0.180635829;-0.129905988;0.000462781;-0.278588011;0.025094218;2.58E-07;-2.80E-06;-0.081547614;-0.034593657;-0.189020898;-7.39E-05;-0.003609543
1;training;0.5;-0.202449802;0.102686975;0.000423638;-0.306785397;0.023920659;9.23E-13;2.41E-10;-0.004248306;0.032228497;0.230460864;-2.13E-06;1.66E-05
1;prediction;0.5;0.042114137;0.029237587;0.000342245;0.02235906;0.031823433;0.093847364;7.99E-15;-0.056635357;0.001060515;0.230433905;0.000835006;2.66E-09
1;training;0.25;0.097439734;-0.282612065;-0.000169862;0.006055868;-0.046449148;-0.02041617;-0.01999144;-0.004059176;-0.085068003;-0.088913099;-0.00033192;-0.005320118
